contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiry,mid,moneyness,T,IV
SPXW260429P06730000,2026-04-24 19:58:08+00:00,6730.0,0.45,0.6,0.75,-2.2,-83.01887,10.0,60,0.23511507080078126,False,REGULAR,USD,put,2026-04-29,0.675,0.9392777089186624,0.00821917808219178,0.30067304194315364
SPXW260429P06740000,2026-04-24 20:02:30+00:00,6740.0,0.58,0.6,0.75,-2.3200002,-80.0,20.0,57,0.2302933416748047,False,REGULAR,USD,put,2026-04-29,0.675,0.940673366732806,0.00821917808219178,0.29445590570318464
SPXW260429P06745000,2026-04-24 19:53:58+00:00,6745.0,0.75,0.6,0.8,-2.25,-75.0,42.0,108,0.22980506530761718,False,REGULAR,USD,put,2026-04-29,0.7,0.9413711956398778,0.00821917808219178,0.2927240886710764
SPXW260429P06750000,2026-04-24 20:02:22+00:00,6750.0,0.6,0.65,0.8,-2.3200002,-79.45206,128.0,669,0.22736368347167968,False,REGULAR,USD,put,2026-04-29,0.7250000000000001,0.9420690245469496,0.00821917808219178,0.2909350997219735
SPXW260429P06755000,2026-04-24 19:39:51+00:00,6755.0,0.95,0.65,0.8,-2.25,-70.3125,267.0,101,0.22486126708984372,False,REGULAR,USD,put,2026-04-29,0.7250000000000001,0.9427668534540213,0.00821917808219178,0.2877989563515972
SPXW260429P06760000,2026-04-24 18:59:35+00:00,6760.0,1.05,0.65,0.85,-2.3500001,-69.117645,12.0,154,0.22425092163085933,False,REGULAR,USD,put,2026-04-29,0.75,0.9434646823610932,0.00821917808219178,0.28594252342245785
SPXW260429P06765000,2026-04-24 19:53:13+00:00,6765.0,0.85,0.7,0.85,-2.0700002,-70.89041,40.0,157,0.22180953979492185,False,REGULAR,USD,put,2026-04-29,0.7749999999999999,0.944162511268165,0.00821917808219178,0.2840339952001026
SPXW260429P06770000,2026-04-24 20:02:30+00:00,6770.0,0.73,0.7,0.85,-2.87,-79.72222,39.0,486,0.21930712341308595,False,REGULAR,USD,put,2026-04-29,0.7749999999999999,0.9448603401752368,0.00821917808219178,0.28087139970774216
SPXW260429P06775000,2026-04-24 20:02:22+00:00,6775.0,0.7,0.7,0.9,-3.1,-81.57895,143.0,313,0.21857470886230468,False,REGULAR,USD,put,2026-04-29,0.8,0.9455581690823086,0.00821917808219178,0.27890050809926664
SPXW260429P06780000,2026-04-24 19:53:13+00:00,6780.0,0.95,0.75,0.9,-2.95,-75.64102,90.0,353,0.21607229248046872,False,REGULAR,USD,put,2026-04-29,0.825,0.9462559979893804,0.00821917808219178,0.27688213878347595
SPXW260429P06785000,2026-04-24 19:56:53+00:00,6785.0,0.77,0.75,0.95,-3.33,-81.21951,136.0,344,0.21521780883789063,False,REGULAR,USD,put,2026-04-29,0.85,0.9469538268964522,0.00821917808219178,0.27481799629464393
SPXW260429P06790000,2026-04-24 19:44:40+00:00,6790.0,1.14,0.8,0.95,-3.1600003,-73.48838,62.0,396,0.21265435791015624,False,REGULAR,USD,put,2026-04-29,0.875,0.9476516558035241,0.00821917808219178,0.27270979343108825
SPXW260429P06795000,2026-04-24 19:58:24+00:00,6795.0,0.75,0.8,1.0,-3.75,-83.33333,50.0,247,0.21173883972167967,False,REGULAR,USD,put,2026-04-29,0.9,0.9483494847105959,0.00821917808219178,0.2705591027687177
SPXW260429P06800000,2026-04-24 20:04:49+00:00,6800.0,0.85,0.85,1.0,-2.75,-76.38889,212.0,1015,0.20917538879394526,False,REGULAR,USD,put,2026-04-29,0.925,0.9490473136176677,0.00821917808219178,0.26836737089897733
SPXW260429P06805000,2026-04-24 19:54:35+00:00,6805.0,1.0,0.9,1.05,-2.8,-73.68421,181.0,240,0.20813780151367184,False,REGULAR,USD,put,2026-04-29,0.9750000000000001,0.9497451425247395,0.00821917808219178,0.2671245913051361
SPXW260429P06810000,2026-04-24 19:59:35+00:00,6810.0,0.9,0.9,1.1,-3.1999998,-78.048775,263.0,421,0.2069781451416015,False,REGULAR,USD,put,2026-04-29,1.0,0.9504429714318113,0.00821917808219178,0.26482901973071316
SPXW260429P06815000,2026-04-24 19:58:48+00:00,6815.0,0.95,0.95,1.15,-3.3500001,-77.906975,159.0,219,0.20575745422363279,False,REGULAR,USD,put,2026-04-29,1.0499999999999998,0.9511408003388832,0.00821917808219178,0.26342120325540835
SPXW260429P06820000,2026-04-24 20:00:22+00:00,6820.0,1.05,1.0,1.15,-3.45,-76.666664,3343.0,3763,0.20319400329589843,False,REGULAR,USD,put,2026-04-29,1.075,0.951838629245955,0.00821917808219178,0.2610309417493432
SPXW260429P06825000,2026-04-24 19:57:22+00:00,6825.0,1.0,1.05,1.2,-4.2,-80.769226,3577.0,3483,0.20191227783203125,False,REGULAR,USD,put,2026-04-29,1.125,0.9525364581530268,0.00821917808219178,0.25947307954191984
SPXW260429P06830000,2026-04-24 20:14:51+00:00,6830.0,1.08,1.1,1.25,-3.8200002,-77.95918,109.0,475,0.2005695178222656,False,REGULAR,USD,put,2026-04-29,1.175,0.9532342870600986,0.00821917808219178,0.2578294135011355
SPXW260429P06835000,2026-04-24 20:03:52+00:00,6835.0,1.15,1.15,1.3,-5.25,-82.03125,95.0,191,0.19916572326660154,False,REGULAR,USD,put,2026-04-29,1.225,0.9539321159671704,0.00821917808219178,0.2561048927182414
SPXW260429P06840000,2026-04-24 20:03:52+00:00,6840.0,1.2,1.2,1.4,-4.1499996,-77.57008,84.0,366,0.19879951599121093,False,REGULAR,USD,put,2026-04-29,1.2999999999999998,0.9546299448742422,0.00821917808219178,0.25506920848011017
SPXW260429P06845000,2026-04-24 19:56:19+00:00,6845.0,1.34,1.25,1.45,-5.56,-80.57971,115.0,228,0.19727365234375,False,REGULAR,USD,put,2026-04-29,1.35,0.9553277737813141,0.00821917808219178,0.2531692104082614
SPXW260429P06850000,2026-04-24 20:13:35+00:00,6850.0,1.39,1.4,1.5,-5.11,-78.61539,887.0,1009,0.19565623687744144,False,REGULAR,USD,put,2026-04-29,1.45,0.9560256026883859,0.00821917808219178,0.2526092789704722
SPXW260429P06855000,2026-04-24 19:59:25+00:00,6855.0,1.4,1.4,1.55,-5.15,-78.62595,73.0,177,0.1940083041381836,False,REGULAR,USD,put,2026-04-29,1.475,0.9567234315954577,0.00821917808219178,0.24985532172344252
SPXW260429P06860000,2026-04-24 19:59:38+00:00,6860.0,1.45,1.45,1.65,-4.42,-75.298134,1432.0,425,0.19330640686035155,False,REGULAR,USD,put,2026-04-29,1.5499999999999998,0.9574212605025295,0.00821917808219178,0.24839771093583862
SPXW260429P06865000,2026-04-24 20:08:36+00:00,6865.0,1.55,1.55,1.7,-6.6499996,-81.097565,1626.0,205,0.1915364050292969,False,REGULAR,USD,put,2026-04-29,1.625,0.9581190894096013,0.00821917808219178,0.24683635430144987
SPXW260429P06870000,2026-04-24 20:14:51+00:00,6870.0,1.68,1.6,1.8,-6.82,-80.2353,1714.0,411,0.19065140411376952,False,REGULAR,USD,put,2026-04-29,1.7000000000000002,0.9588169183166732,0.00821917808219178,0.24517758519929772
SPXW260429P06875000,2026-04-24 19:57:22+00:00,6875.0,1.7,1.7,1.9,-6.1000004,-78.20513,343.0,498,0.18964433410644532,False,REGULAR,USD,put,2026-04-29,1.7999999999999998,0.959514747223745,0.00821917808219178,0.2440075729266498
SPXW260429P06880000,2026-04-24 19:56:19+00:00,6880.0,1.94,1.8,2.0,-7.2599998,-78.91305,466.0,593,0.18854571228027345,False,REGULAR,USD,put,2026-04-29,1.9,0.9602125761308168,0.00821917808219178,0.24270552833380862
SPXW260429P06885000,2026-04-24 20:01:04+00:00,6885.0,1.99,1.9,2.1,-7.21,-78.36957,370.0,439,0.18738605590820312,False,REGULAR,USD,put,2026-04-29,2.0,0.9609104050378886,0.00821917808219178,0.24128079514540965
SPXW260429P06890000,2026-04-24 20:03:52+00:00,6890.0,2.0,2.0,2.2,-8.1,-80.19802,143.0,213,0.18610433044433594,False,REGULAR,USD,put,2026-04-29,2.1,0.9616082339449604,0.00821917808219178,0.2397411584555016
SPXW260429P06895000,2026-04-24 20:08:02+00:00,6895.0,2.25,2.1,2.35,-8.55,-79.16667,578.0,432,0.18549398498535152,False,REGULAR,USD,put,2026-04-29,2.225,0.9623060628520322,0.00821917808219178,0.23858349320825292
SPXW260429P06900000,2026-04-24 20:13:35+00:00,6900.0,2.44,2.25,2.45,-7.06,-74.31579,525.0,888,0.18405967315673827,False,REGULAR,USD,put,2026-04-29,2.35,0.9630038917591041,0.00821917808219178,0.23728575624449788
SPXW260429P06905000,2026-04-24 20:03:52+00:00,6905.0,2.4,2.4,2.6,-8.16,-77.27273,159.0,203,0.18323570678710935,False,REGULAR,USD,put,2026-04-29,2.5,0.9637017206661759,0.00821917808219178,0.23630500457600898
SPXW260429P06910000,2026-04-24 20:09:02+00:00,6910.0,2.7,2.55,2.75,-7.0,-72.164955,192.0,246,0.18225915405273438,False,REGULAR,USD,put,2026-04-29,2.65,0.9643995495732476,0.00821917808219178,0.23516543477842813
SPXW260429P06915000,2026-04-24 20:03:52+00:00,6915.0,2.7,2.7,2.9,-9.8,-78.4,53.0,82,0.18122156677246093,False,REGULAR,USD,put,2026-04-29,2.8,0.9650973784803194,0.00821917808219178,0.23387864169873884
SPXW260429P06920000,2026-04-24 20:03:52+00:00,6920.0,2.9,2.85,3.1,-9.32,-76.26841,103.0,132,0.1806417385864258,False,REGULAR,USD,put,2026-04-29,2.975,0.9657952073873912,0.00821917808219178,0.23284667878975712
SPXW260429P06925000,2026-04-24 20:03:52+00:00,6925.0,3.1,3.0,3.3,-8.040001,-72.172356,553.0,3072,0.17992458267211914,False,REGULAR,USD,put,2026-04-29,3.15,0.966493036294463,0.00821917808219178,0.23165462994284422
SPXW260429P06930000,2026-04-24 20:00:57+00:00,6930.0,3.4,3.2,3.5,-9.0,-72.58065,150.0,171,0.17907009902954102,False,REGULAR,USD,put,2026-04-29,3.35,0.9671908652015349,0.00821917808219178,0.2306727602832612
SPXW260429P06935000,2026-04-24 20:11:20+00:00,6935.0,3.7,3.4,3.7,-9.2,-71.317825,176.0,134,0.17810880493164064,False,REGULAR,USD,put,2026-04-29,3.55,0.9678886941086067,0.00821917808219178,0.22952249985184542
SPXW260429P06940000,2026-04-24 19:56:14+00:00,6940.0,3.9,3.6,3.9,-9.709999,-71.3446,193.0,149,0.17701018310546873,False,REGULAR,USD,put,2026-04-29,3.75,0.9685865230156785,0.00821917808219178,0.2282158785847674
SPXW260429P06945000,2026-04-24 19:23:23+00:00,6945.0,5.27,3.9,4.1,-7.98,-60.226418,193.0,197,0.17582000946044923,False,REGULAR,USD,put,2026-04-29,4.0,0.9692843519227503,0.00821917808219178,0.22739452776960536
SPXW260429P06950000,2026-04-24 19:57:12+00:00,6950.0,4.2,4.1,4.4,-10.5,-71.42857,564.0,1258,0.17543854354858396,False,REGULAR,USD,put,2026-04-29,4.25,0.9699821808298221,0.00821917808219178,0.22638558039418602
SPXW260429P06955000,2026-04-24 19:59:08+00:00,6955.0,4.6,4.4,4.6,-10.799999,-70.12987,94.0,110,0.1740042317199707,False,REGULAR,USD,put,2026-04-29,4.5,0.970680009736894,0.00821917808219178,0.2252025467016905
SPXW260429P06960000,2026-04-24 20:06:41+00:00,6960.0,4.65,4.6,4.9,-11.550001,-71.296295,182.0,172,0.1733481103515625,False,REGULAR,USD,put,2026-04-29,4.75,0.9713778386439658,0.00821917808219178,0.2238568930395674
SPXW260429P06965000,2026-04-24 20:05:43+00:00,6965.0,5.1,5.0,5.2,-14.199999,-73.57513,66.0,75,0.1725241439819336,False,REGULAR,USD,put,2026-04-29,5.1,0.9720756675510376,0.00821917808219178,0.22342545153052842
SPXW260429P06970000,2026-04-24 19:52:36+00:00,6970.0,6.1,5.2,5.5,-10.02,-62.15881,219.0,873,0.1715781085205078,False,REGULAR,USD,put,2026-04-29,5.35,0.9727734964581094,0.00821917808219178,0.22174541568587283
SPXW260429P06975000,2026-04-24 19:49:30+00:00,6975.0,6.6,5.6,5.8,-11.799999,-64.13043,246.0,239,0.170479486694336,False,REGULAR,USD,put,2026-04-29,5.699999999999999,0.9734713253651812,0.00821917808219178,0.22091704681602903
SPXW260429P06980000,2026-04-24 19:55:17+00:00,6980.0,6.33,5.9,6.2,-12.719999,-66.77165,234.0,465,0.1700064689636231,False,REGULAR,USD,put,2026-04-29,6.050000000000001,0.974169154272253,0.00821917808219178,0.2198893715847969
SPXW260429P06985000,2026-04-24 20:06:09+00:00,6985.0,6.32,6.3,6.6,-13.68,-68.4,82.0,101,0.16935034759521483,False,REGULAR,USD,put,2026-04-29,6.449999999999999,0.9748669831793249,0.00821917808219178,0.21912894809352934
SPXW260429P06990000,2026-04-24 20:06:09+00:00,6990.0,6.67,6.6,7.0,-16.43,-71.12554,148.0,164,0.1685416398620606,False,REGULAR,USD,put,2026-04-29,6.8,0.9755648120863967,0.00821917808219178,0.21772405514546112
SPXW260429P06995000,2026-04-24 19:59:50+00:00,6995.0,7.57,7.0,7.4,-12.58,-62.431763,467.0,84,0.1675803457641602,False,REGULAR,USD,put,2026-04-29,7.2,0.9762626409934685,0.00821917808219178,0.2165754661406518
SPXW260429P07000000,2026-04-24 20:14:15+00:00,7000.0,8.0,7.6,7.8,-13.200001,-62.26415,932.0,1245,0.16648172393798832,False,REGULAR,USD,put,2026-04-29,7.699999999999999,0.9769604699005403,0.00821917808219178,0.2160513280044885
SPXW260429P07005000,2026-04-24 19:59:50+00:00,7005.0,8.48,7.9,8.2,-12.92,-60.373833,494.0,104,0.16524577438354493,False,REGULAR,USD,put,2026-04-29,8.05,0.9776582988076121,0.00821917808219178,0.21412485170607848
SPXW260429P07010000,2026-04-24 20:03:44+00:00,7010.0,8.7,8.4,8.7,-18.400002,-67.89668,106.0,197,0.16446758392333982,False,REGULAR,USD,put,2026-04-29,8.55,0.9783561277146839,0.00821917808219178,0.21319194088129134
SPXW260429P07015000,2026-04-24 19:55:17+00:00,7015.0,9.49,8.9,9.2,-15.23,-61.61003,211.0,119,0.1635368070983887,False,REGULAR,USD,put,2026-04-29,9.05,0.9790539566217558,0.00821917808219178,0.21205058303957686
SPXW260429P07020000,2026-04-24 20:13:39+00:00,7020.0,10.0,9.4,9.8,-15.959999,-61.4792,465.0,317,0.16297986686706545,False,REGULAR,USD,put,2026-04-29,9.600000000000001,0.9797517855288276,0.00821917808219178,0.2110637053403694
SPXW260429P07025000,2026-04-24 20:13:51+00:00,7025.0,10.7,10.0,10.3,-16.330002,-60.41436,407.0,411,0.16173628799438478,False,REGULAR,USD,put,2026-04-29,10.15,0.9804496144358994,0.00821917808219178,0.20986642351226398
SPXW260429P07030000,2026-04-24 20:06:41+00:00,7030.0,10.65,10.5,10.9,-18.49,-63.452297,353.0,290,0.16085128707885743,False,REGULAR,USD,put,2026-04-29,10.7,0.9811474433429712,0.00821917808219178,0.2084697637025194
SPXW260429P07035000,2026-04-24 20:09:31+00:00,7035.0,11.64,11.1,11.5,-21.260002,-64.62006,301.0,135,0.15981369979858395,False,REGULAR,USD,put,2026-04-29,11.3,0.981845272250043,0.00821917808219178,0.20720102777247829
SPXW260429P07040000,2026-04-24 20:14:30+00:00,7040.0,12.38,11.8,12.1,-16.96,-57.805042,209.0,140,0.15861589683532715,False,REGULAR,USD,put,2026-04-29,11.95,0.9825431011571149,0.00821917808219178,0.20603893989673405
SPXW260429P07045000,2026-04-24 20:04:10+00:00,7045.0,12.92,12.4,12.8,-18.87,-59.358288,163.0,122,0.1577308959197998,False,REGULAR,USD,put,2026-04-29,12.600000000000001,0.9832409300641867,0.00821917808219178,0.20466509625714874
SPXW260429P07050000,2026-04-24 20:13:20+00:00,7050.0,13.95,13.1,13.5,-22.689999,-61.926853,963.0,362,0.15667042068481446,False,REGULAR,USD,put,2026-04-29,13.3,0.9839387589712585,0.00821917808219178,0.20337855783661968
SPXW260429P07055000,2026-04-24 20:14:57+00:00,7055.0,14.67,13.8,14.2,-23.37,-61.43533,318.0,133,0.155457359085083,False,REGULAR,USD,put,2026-04-29,14.0,0.9846365878783303,0.00821917808219178,0.20188023088655993
SPXW260429P07060000,2026-04-24 20:14:57+00:00,7060.0,15.42,14.6,15.0,-24.78,-61.641796,223.0,104,0.15450369430541994,False,REGULAR,USD,put,2026-04-29,14.8,0.9853344167854021,0.00821917808219178,0.20072596030222123
SPXW260429P07065000,2026-04-24 19:55:17+00:00,7065.0,16.23,15.4,15.8,-26.82,-62.299652,1225.0,69,0.15337455520629883,False,REGULAR,USD,put,2026-04-29,15.600000000000001,0.9860322456924739,0.00821917808219178,0.1993448884043809
SPXW260429P07070000,2026-04-24 20:11:30+00:00,7070.0,17.18,16.2,16.6,-26.02,-60.231483,175.0,99,0.15207757110595704,False,REGULAR,USD,put,2026-04-29,16.4,0.9867300745995456,0.00821917808219178,0.19774475640544184
SPXW260429P07075000,2026-04-24 19:53:21+00:00,7075.0,18.87,17.2,17.5,-20.429998,-51.984726,508.0,313,0.15100946655273442,False,REGULAR,USD,put,2026-04-29,17.35,0.9874279035066175,0.00821917808219178,0.19669117573971687
SPXW260429P07080000,2026-04-24 19:56:17+00:00,7080.0,18.5,18.0,18.4,-24.7,-57.17593,203.0,97,0.14975825836181644,False,REGULAR,USD,put,2026-04-29,18.2,0.9881257324136893,0.00821917808219178,0.19489999869571148
SPXW260429P07085000,2026-04-24 19:57:10+00:00,7085.0,19.5,19.0,19.4,-23.419998,-54.566635,114.0,72,0.14870541244506835,False,REGULAR,USD,put,2026-04-29,19.2,0.9888235613207611,0.00821917808219178,0.1936180912465678
SPXW260429P07090000,2026-04-24 19:57:10+00:00,7090.0,20.5,20.0,20.4,-28.740002,-58.36718,146.0,97,0.1474618335723877,False,REGULAR,USD,put,2026-04-29,20.2,0.9895213902278329,0.00821917808219178,0.19209386234163991
SPXW260429P07095000,2026-04-24 20:14:54+00:00,7095.0,22.06,21.1,21.5,-30.539999,-58.060837,428.0,98,0.146393729019165,False,REGULAR,USD,put,2026-04-29,21.3,0.9902192191349047,0.00821917808219178,0.1907933758029001
SPXW260429P07100000,2026-04-24 20:14:33+00:00,7100.0,23.0,22.2,22.6,-29.740002,-56.38984,940.0,437,0.1451272621917725,False,REGULAR,USD,put,2026-04-29,22.4,0.9909170480419766,0.00821917808219178,0.18924166708643464
SPXW260429P07105000,2026-04-24 20:07:06+00:00,7105.0,23.9,23.3,23.8,-26.9,-52.952755,79.0,64,0.14401338172912595,False,REGULAR,USD,put,2026-04-29,23.55,0.9916148769490484,0.00821917808219178,0.18766411547595974
SPXW260429P07110000,2026-04-24 19:45:10+00:00,7110.0,26.8,24.6,25.0,-26.5,-49.718575,129.0,132,0.1426935096740723,False,REGULAR,USD,put,2026-04-29,24.8,0.9923127058561202,0.00821917808219178,0.1862684021395666
SPXW260429P07115000,2026-04-24 19:55:05+00:00,7115.0,26.43,25.9,26.3,-33.61,-55.979347,125.0,123,0.14150333602905274,False,REGULAR,USD,put,2026-04-29,26.1,0.993010534763192,0.00821917808219178,0.18482103858149151
SPXW260429P07120000,2026-04-24 19:56:02+00:00,7120.0,28.14,27.2,27.7,-34.86,-55.333336,982.0,888,0.14042760215759278,False,REGULAR,USD,put,2026-04-29,27.45,0.9937083636702638,0.00821917808219178,0.18331458689054234
SPXW260429P07125000,2026-04-24 20:14:08+00:00,7125.0,30.2,28.6,29.1,-28.689999,-48.717945,389.0,303,0.139130618057251,False,REGULAR,USD,put,2026-04-29,28.85,0.9944061925773356,0.00821917808219178,0.18174097604670836
SPXW260429P07130000,2026-04-24 20:07:10+00:00,7130.0,32.05,30.1,30.6,-31.530003,-49.591072,321.0,223,0.13793281509399413,False,REGULAR,USD,put,2026-04-29,30.35,0.9951040214844075,0.00821917808219178,0.18029596313456744
SPXW260429P07135000,2026-04-24 20:11:00+00:00,7135.0,33.6,31.7,32.2,-38.510002,-53.404522,90.0,86,0.1368189346313477,False,REGULAR,USD,put,2026-04-29,31.950000000000003,0.9958018503914793,0.00821917808219178,0.17896399371404076
SPXW260429P07140000,2026-04-24 20:14:54+00:00,7140.0,34.59,33.3,33.8,-54.41,-61.134834,87.0,44,0.13546854530334476,False,REGULAR,USD,put,2026-04-29,33.55,0.9964996792985511,0.00821917808219178,0.17733346598325322
SPXW260429P07145000,2026-04-24 18:59:47+00:00,7145.0,38.7,35.0,35.5,-18.399998,-32.224167,56.0,15,0.13418681983947753,False,REGULAR,USD,put,2026-04-29,35.25,0.9971975082056229,0.00821917808219178,0.17579725952163705
SPXW260429P07150000,2026-04-24 20:11:35+00:00,7150.0,38.6,36.7,37.3,-36.200005,-48.395725,353.0,314,0.1329661289215088,False,REGULAR,USD,put,2026-04-29,37.0,0.9978953371126947,0.00821917808219178,0.1741467149095241
SPXW260429P07155000,2026-04-24 20:04:49+00:00,7155.0,39.39,38.6,39.1,-37.71,-48.910503,108.0,33,0.13149367050170896,False,REGULAR,USD,put,2026-04-29,38.85,0.9985931660197666,0.00821917808219178,0.17256798116184022
SPXW260429P07160000,2026-04-24 20:10:39+00:00,7160.0,42.4,40.5,41.1,-39.699997,-48.35566,187.0,17,0.13036453140258786,False,REGULAR,USD,put,2026-04-29,40.8,0.9992909949268384,0.00821917808219178,0.1710494473977765
SPXW260429P07170000,2026-04-24 20:14:36+00:00,7170.0,46.0,44.6,45.2,-35.93,-43.85451,85.0,78,0.12758745956420897,True,REGULAR,USD,put,2026-04-29,44.900000000000006,1.000686652740982,0.00821917808219178,0.16776660466730386
SPXW260429P07175000,2026-04-24 19:53:10+00:00,7175.0,50.26,46.8,47.4,-15.740002,-23.848488,36.0,17,0.12622944091796873,True,REGULAR,USD,put,2026-04-29,47.099999999999994,1.0013844816480537,0.00821917808219178,0.16617597842727322
SPXW260429P07180000,2026-04-24 20:14:54+00:00,7180.0,50.87,49.1,49.6,-21.829998,-30.027508,30.0,18,0.12458150817871094,True,REGULAR,USD,put,2026-04-29,49.35,1.0020823105551255,0.00821917808219178,0.16441294327759204
SPXW260429P07200000,2026-04-24 19:59:09+00:00,7200.0,61.0,59.2,59.7,-24.0,-28.235296,24.0,12,0.1187794116592407,True,REGULAR,USD,put,2026-04-29,59.45,1.0048736261834128,0.00821917808219178,0.15778402440333109
SPXW260504C06620000,2026-04-21 16:48:21+00:00,6620.0,484.99,547.2,553.7,0.0,0.0,41.0,50,0.3040993663024902,True,REGULAR,USD,call,2026-05-04,550.45,0.9239254729630824,0.021917808219178082,0.19388500784975343
SPXW260504C06630000,2026-04-21 13:55:53+00:00,6630.0,516.09,537.3,543.8,0.0,0.0,40.0,61,0.3002236726379394,True,REGULAR,USD,call,2026-05-04,540.55,0.925321130777226,0.021917808219178082,0.19956138198993056
SPXW260504C06800000,2026-04-24 19:44:37+00:00,6800.0,372.93,372.9,375.3,52.289978,16.308,33.0,527,0.2293396768951416,True,REGULAR,USD,call,2026-05-04,374.1,0.9490473136176677,0.021917808219178082,0.20757863969663568
SPXW260504C06840000,2026-04-24 16:46:02+00:00,6840.0,330.67,333.0,339.1,37.100006,12.637533,27.0,20,0.22837838279724124,True,REGULAR,USD,call,2026-05-04,336.05,0.9546299448742422,0.021917808219178082,0.20590660800438498
SPXW260504C06850000,2026-04-24 19:53:05+00:00,6850.0,322.52,325.3,327.7,80.78999,33.421585,13.0,195,0.21666737930297852,True,REGULAR,USD,call,2026-05-04,326.5,0.9560256026883859,0.021917808219178082,0.204303111923622
SPXW260504C06880000,2026-04-23 18:17:40+00:00,6880.0,254.33,297.3,299.8,0.0,0.0,60.0,242,0.21038845039367673,True,REGULAR,USD,call,2026-05-04,298.55,0.9602125761308168,0.021917808219178082,0.20251841928379688
SPXW260504C06900000,2026-04-24 19:43:59+00:00,6900.0,279.05,278.8,281.4,46.90999,20.207628,39.0,578,0.206138920135498,True,REGULAR,USD,call,2026-05-04,280.1,0.9630038917591041,0.021917808219178082,0.2006126089221567
SPXW260504C06905000,2026-04-21 18:54:45+00:00,6905.0,219.09,272.5,278.6,0.0,0.0,10.0,17,0.2118456501770019,True,REGULAR,USD,call,2026-05-04,275.55,0.9637017206661759,0.021917808219178082,0.20026146940420927
SPXW260504C06920000,2026-04-24 19:13:44+00:00,6920.0,264.8,259.0,264.9,42.669983,19.209463,10.0,73,0.2080843962860107,True,REGULAR,USD,call,2026-05-04,261.95,0.9657952073873912,0.021917808219178082,0.19890237985638087
SPXW260504C06940000,2026-04-24 16:46:02+00:00,6940.0,239.55,241.2,246.9,26.0,12.175135,25.0,67,0.20336947761535643,True,REGULAR,USD,call,2026-05-04,244.05,0.9685865230156785,0.021917808219178082,0.19694020178766808
SPXW260504C06950000,2026-04-24 19:58:31+00:00,6950.0,236.77,233.8,236.3,45.430008,23.74308,60.0,355,0.1954273573303223,True,REGULAR,USD,call,2026-05-04,235.05,0.9699821808298221,0.021917808219178082,0.1952151332885614
SPXW260504C06980000,2026-04-24 16:16:52+00:00,6980.0,205.16,206.3,211.8,53.180008,34.99145,12.0,47,0.1943668820953369,True,REGULAR,USD,call,2026-05-04,209.05,0.974169154272253,0.021917808219178082,0.1920888734629561
SPXW260504C07000000,2026-04-24 19:04:27+00:00,7000.0,190.2,190.9,193.2,59.569992,45.602074,53.0,536,0.1855931661224365,True,REGULAR,USD,call,2026-05-04,192.05,0.9769604699005403,0.021917808219178082,0.1893864689780117
SPXW260504C07025000,2026-04-24 19:57:46+00:00,7025.0,172.01,170.2,172.4,38.22,28.56716,23.0,197,0.18040141506195068,True,REGULAR,USD,call,2026-05-04,171.3,0.9804496144358994,0.021917808219178082,0.18562469597528847
SPXW260504C07030000,2026-04-24 19:04:39+00:00,7030.0,165.4,164.8,170.1,16.619995,11.170853,10.0,71,0.1840100825881958,True,REGULAR,USD,call,2026-05-04,167.45,0.9811474433429712,0.021917808219178082,0.1855281080452631
SPXW260504C07050000,2026-04-24 19:58:27+00:00,7050.0,153.01,150.3,152.6,39.819992,35.17978,96.0,495,0.17601837173461915,True,REGULAR,USD,call,2026-05-04,151.45,0.9839387589712585,0.021917808219178082,0.18225360091642318
SPXW260504C07055000,2026-04-24 20:10:17+00:00,7055.0,145.45,144.9,150.2,30.75,26.809067,52.0,64,0.17873059436798094,True,REGULAR,USD,call,2026-05-04,147.55,0.9846365878783303,0.021917808219178082,0.18148221098492553
SPXW260504C07070000,2026-04-24 20:04:38+00:00,7070.0,135.23,133.7,138.4,31.029999,29.77927,16.0,91,0.17501511638641354,True,REGULAR,USD,call,2026-05-04,136.05,0.9867300745995456,0.021917808219178082,0.1791180284010263
SPXW260504C07075000,2026-04-24 19:59:56+00:00,7075.0,131.6,131.6,132.4,32.660004,33.009907,19.0,441,0.16877051940917973,True,REGULAR,USD,call,2026-05-04,132.0,0.9874279035066175,0.021917808219178082,0.17753787032023205
SPXW260504C07080000,2026-04-24 18:59:29+00:00,7080.0,125.32,127.8,128.7,28.32,29.195875,15.0,43,0.16789696247100833,True,REGULAR,USD,call,2026-05-04,128.25,0.9881257324136893,0.021917808219178082,0.17667530670434636
SPXW260504C07085000,2026-04-24 18:56:03+00:00,7085.0,121.11,124.1,125.0,40.89,50.972324,29.0,26,0.1669318537139893,True,REGULAR,USD,call,2026-05-04,124.55,0.9888235613207611,0.021917808219178082,0.17583967192868905
SPXW260504C07095000,2026-04-24 18:35:04+00:00,7095.0,113.59,116.8,117.7,27.64,32.158234,22.0,39,0.16497111892700195,True,REGULAR,USD,call,2026-05-04,117.25,0.9902192191349047,0.021917808219178082,0.17410593997786944
SPXW260504C07100000,2026-04-24 19:59:02+00:00,7100.0,114.6,113.2,114.1,36.35,46.453674,190.0,620,0.1639678635787964,True,REGULAR,USD,call,2026-05-04,113.65,0.9909170480419766,0.021917808219178082,0.17320396704205113
